locale,date,month,year,dateid,x,y,weight,count,price,adj_price,adj_revenue,lat,lon,predictions,predictions_u,residuals,stnderror,u,e
"Joplin Regional Stockyards, MO",Jan 2017,1,2017,Jan 2017_67,147673.55,-341842.25,631.68561,28152,127.41711,130.00015,22658856,37.0849,-94.241882,6.39605,6.4108944,.052341908,.00024675889,.01484458,.037497327
"Joplin Regional Stockyards, MO",Feb 2017,2,2017,Feb 2017_67,147673.55,-341842.25,621.51855,19658,126.17693,128.73483,15416060,37.0849,-94.241882,6.39605,6.4108944,.036115617,.00024675889,.01484458,.021271037
"Joplin Regional Stockyards, MO",Mar 2017,3,2017,Mar 2017_67,147673.55,-341842.25,622.45007,21574,125.53167,128.07649,16857318,37.0849,-94.241882,6.3962708,6.4111152,.037392579,.00033762463,.01484458,.022547999
"Joplin Regional Stockyards, MO",Apr 2017,4,2017,Apr 2017_67,147673.55,-341842.25,607.45905,17466,131.95706,134.63214,14000484,37.0849,-94.241882,6.3977394,6.4125843,.011545102,.0011014225,.01484458,-.0032994777
"Joplin Regional Stockyards, MO",May 2017,5,2017,May 2017_67,147673.55,-341842.25,584.08862,17707,141.97134,144.84944,14683326,37.0849,-94.241882,6.3967676,6.4116125,-.026715036,.00058377883,.01484458,-.041559614
"Joplin Regional Stockyards, MO",Jun 2017,6,2017,Jun 2017_67,147673.55,-341842.25,603.51733,21288,143.71413,146.62756,18463926,37.0849,-94.241882,6.3929687,6.4078135,.0098059447,.0013588237,.01484458,-.0050386344
"Joplin Regional Stockyards, MO",Jul 2017,7,2017,Jul 2017_67,147673.55,-341842.25,653.7547,13429,131.002,133.65773,11501021,37.0849,-94.241882,6.3953977,6.4102426,.087334462,.00076943892,.01484458,.07248988
"Joplin Regional Stockyards, MO",Aug 2017,8,2017,Aug 2017_67,147673.55,-341842.25,618.13208,4900,127.84267,130.43436,3872159.3,37.0849,-94.241882,6.3979759,6.4128208,.028725889,.00062635366,.01484458,.013881309
"Joplin Regional Stockyards, MO",Sep 2017,9,2017,Sep 2017_67,147673.55,-341842.25,587.80981,7723,123.88823,126.39974,5624098,37.0849,-94.241882,6.3979759,6.4128208,-.021572802,.00062635366,.01484458,-.03641738
"Joplin Regional Stockyards, MO",Oct 2017,10,2017,Oct 2017_67,147673.55,-341842.25,563.49548,6616,129.33878,131.96078,4821861.5,37.0849,-94.241882,6.3979759,6.4128208,-.063816756,.00062635366,.01484458,-.078661337
"Joplin Regional Stockyards, MO",Nov 2017,11,2017,Nov 2017_67,147673.55,-341842.25,598.86285,10084,130.756,133.40674,7896267.5,37.0849,-94.241882,6.3979759,6.4128208,-.0029437279,.00062635366,.01484458,-.017788308
"Joplin Regional Stockyards, MO",Dec 2017,12,2017,Dec 2017_67,147673.55,-341842.25,577.83673,9240,127.27507,129.85524,6795485.5,37.0849,-94.241882,6.3979759,6.4128208,-.03868458,.00062635366,.01484458,-.053529158
"Joplin Regional Stockyards, MO",Jan 2018,1,2018,Jan 2018_67,147673.55,-341842.25,636.86414,21776,136.32513,136.32513,18906050,37.0849,-94.241882,6.3979759,6.4128208,.058580186,.00062635366,.01484458,.043735608
"Joplin Regional Stockyards, MO",Feb 2018,2,2018,Feb 2018_67,147673.55,-341842.25,635.10425,20879,138.49481,138.49481,18364884,37.0849,-94.241882,6.3979759,6.4128208,.0558131,.00062635366,.01484458,.040968522
"Joplin Regional Stockyards, MO",Mar 2018,3,2018,Mar 2018_67,147673.55,-341842.25,607.64691,24515,136.08368,136.08368,20271656,37.0849,-94.241882,6.3942671,6.4091115,.01532698,.0017308787,.01484458,.00048239998
"Joplin Regional Stockyards, MO",Apr 2018,4,2018,Apr 2018_67,147673.55,-341842.25,623.63165,15107,139.39424,139.39424,13132615,37.0849,-94.241882,6.3939981,6.408843,.041561384,.0018723995,.01484458,.026716804
"Joplin Regional Stockyards, MO",May 2018,5,2018,May 2018_67,147673.55,-341842.25,585.15753,18340,135.59006,135.59006,14551238,37.0849,-94.241882,6.3943758,6.4092202,-.022494679,.0016739634,.01484458,-.037339259
"Joplin Regional Stockyards, MO",Jun 2018,6,2018,Jun 2018_67,147673.55,-341842.25,604.2674,28081,144.02682,144.02682,24439096,37.0849,-94.241882,6.3907399,6.4055848,.013276977,.0011545238,.01484458,-.0015676033
"Joplin Regional Stockyards, MO",Jul 2018,7,2018,Jul 2018_67,147673.55,-341842.25,659.99902,4753,141.14284,141.14284,4427615.5,37.0849,-94.241882,6.3899093,6.4047542,.10232908,.0011499888,.01484458,.087484501
"Kingdom City, MO",Jan 2002,1,2002,Jan 2002_68,331586.59,-116348.59,594.46045,5274,84.687256,117.72854,2655101.5,38.95282,-91.939262,6.3934135,6.4089189,-.0057591721,.00027139907,.015505537,-.02126471
"Kingdom City, MO",Feb 2002,2,2002,Feb 2002_68,331586.59,-116348.59,581.64618,2932,87.184723,121.20042,1486836.6,38.95282,-91.939262,6.3934135,6.4089189,-.027551107,.00027139907,.015505537,-.043056644
"Kingdom City, MO",Mar 2002,3,2002,Mar 2002_68,331586.59,-116348.59,584.04425,4340,86.753464,120.6009,2198985.3,38.95282,-91.939262,6.3951445,6.4106498,-.025167717,.0008852281,.015505537,-.040673256
"Kingdom City, MO",Apr 2002,4,2002,Apr 2002_68,331586.59,-116348.59,594.58875,3801,83.479362,116.04938,1886660.1,38.95282,-91.939262,6.3941936,6.409699,-.0063236542,.00041315568,.015505537,-.021829192
"Kingdom City, MO",May 2002,5,2002,May 2002_68,331586.59,-116348.59,578.89624,3628,84.343353,117.25047,1771409,38.95282,-91.939262,6.3934841,6.4089894,-.032360975,.00025958876,.015505537,-.047866512
"Kingdom City, MO",Jun 2002,6,2002,Jun 2002_68,331586.59,-116348.59,612.4007,3351,80.143356,111.41181,1644665.8,38.95282,-91.939262,6.3918452,6.4073505,.025541937,.00069758727,.015505537,.0100364
"Kingdom City, MO",Jul 2002,7,2002,Jul 2002_68,331586.59,-116348.59,636.97028,2685,75.529282,104.99752,1291751,38.95282,-91.939262,6.3961978,6.4117036,.060524847,.00063934748,.015505537,.04501931
"Kingdom City, MO",Aug 2002,8,2002,Aug 2002_68,331586.59,-116348.59,624.03687,2201,76.737206,106.67673,1053989.5,38.95282,-91.939262,6.3947487,6.4102545,.041460969,.00025652969,.015505537,.025955429
"Kingdom City, MO",Sep 2002,9,2002,Sep 2002_68,331586.59,-116348.59,668.02637,4628,79.535065,110.56619,2458926.8,38.95282,-91.939262,6.3947487,6.4102545,.10957906,.00025652969,.015505537,.094073527
"Kingdom City, MO",Oct 2002,10,2002,Oct 2002_68,331586.59,-116348.59,605.55054,3939,80.419754,111.79604,1918223.1,38.95282,-91.939262,6.3947487,6.4102545,.011389231,.00025652969,.015505537,-.0041163061
"Kingdom City, MO",Nov 2002,11,2002,Nov 2002_68,331586.59,-116348.59,606.17792,4462,79.244293,110.16198,2143372.5,38.95282,-91.939262,6.3947487,6.4102545,.012424922,.00025652969,.015505537,-.0030806158
"Kingdom City, MO",Dec 2002,12,2002,Dec 2002_68,331586.59,-116348.59,603.91974,4039,80.855553,112.40188,1972254.5,38.95282,-91.939262,6.3947487,6.4102545,.0086927172,.00025652969,.015505537,-.0068128202
"Kingdom City, MO",Jan 2003,1,2003,Jan 2003_68,331586.59,-116348.59,585.42664,4389,82.210762,111.73924,2112354,38.95282,-91.939262,6.3947487,6.4102545,-.022408033,.00025652969,.015505537,-.037913568
"Kingdom City, MO",Feb 2003,2,2003,Feb 2003_68,331586.59,-116348.59,604.32245,3944,80.18383,108.98428,1911139.8,38.95282,-91.939262,6.3947487,6.4102545,.0093593355,.00025652969,.015505537,-.0061462019
"Kingdom City, MO",Mar 2003,3,2003,Mar 2003_68,331586.59,-116348.59,611.70465,6465,81.963074,111.40259,3241369.5,38.95282,-91.939262,6.3930407,6.4085464,.023209058,.0011844046,.015505537,.0077035204
"Kingdom City, MO",Apr 2003,4,2003,Apr 2003_68,331586.59,-116348.59,572.47345,5595,82.459892,112.07785,2641181,38.95282,-91.939262,6.392642,6.4081473,-.042675316,.0014027238,.015505537,-.058180854
"Kingdom City, MO",May 2003,5,2003,May 2003_68,331586.59,-116348.59,579.66602,5840,85.173058,115.76553,2883320.3,38.95282,-91.939262,6.3927474,6.4082532,-.030295443,.0013448931,.015505537,-.04580098
"Kingdom City, MO",Jun 2003,6,2003,Jun 2003_68,331586.59,-116348.59,592.57611,3278,87.46727,118.88378,1699020.6,38.95282,-91.939262,6.3984685,6.4139738,-.013988865,.0026704082,.015505537,-.029494403
"Kingdom City, MO",Jul 2003,7,2003,Jul 2003_68,331586.59,-116348.59,607.46674,3288,90.885345,123.52957,1815299.1,38.95282,-91.939262,6.3939919,6.4094973,.015305578,.0015742019,.015505537,-.00019995985
"Kingdom City, MO",Aug 2003,8,2003,Aug 2003_68,331586.59,-116348.59,597.22546,5139,93.306351,126.82015,2863704,38.95282,-91.939262,6.3931847,6.40869,-.00088967627,.0014187717,.015505537,-.016395215
"Kingdom City, MO",Sep 2003,9,2003,Sep 2003_68,331586.59,-116348.59,615.67798,5555,96.840157,131.62323,3312022,38.95282,-91.939262,6.3931847,6.40869,.029539688,.0014187717,.015505537,.014034149
"Kingdom City, MO",Oct 2003,10,2003,Oct 2003_68,331586.59,-116348.59,548.9422,4049,95.713364,130.09171,2127389.3,38.95282,-91.939262,6.3931847,6.40869,-.085191622,.0014187717,.015505537,-.10069716
"Kingdom City, MO",Nov 2003,11,2003,Nov 2003_68,331586.59,-116348.59,569.17773,5480,94.414703,128.3266,2944883.5,38.95282,-91.939262,6.3931847,6.40869,-.04899158,.0014187717,.015505537,-.064497113
"Kingdom City, MO",Dec 2003,12,2003,Dec 2003_68,331586.59,-116348.59,574.23566,3487,97.248749,132.17857,1947269.8,38.95282,-91.939262,6.3931847,6.40869,-.04014482,.0014187717,.015505537,-.055650357
"Kingdom City, MO",Jan 2004,1,2004,Jan 2004_68,331586.59,-116348.59,598.98035,5983,89.168999,118.05294,3195548.8,38.95282,-91.939262,6.3931847,6.40869,.0020443026,.0014187717,.015505537,-.013461235
"Kingdom City, MO",Feb 2004,2,2004,Feb 2004_68,331586.59,-116348.59,580.80127,4539,92.956635,123.06748,2450575.8,38.95282,-91.939262,6.3931847,6.40869,-.028776066,.0014187717,.015505537,-.044281606
"Kingdom City, MO",Mar 2004,3,2004,Mar 2004_68,331586.59,-116348.59,575.38385,6042,102.55793,135.77885,3565394.8,38.95282,-91.939262,6.395854,6.4113593,-.040816672,.00019523778,.015505537,-.05632221
"Kingdom City, MO",Apr 2004,4,2004,Apr 2004_68,331586.59,-116348.59,533.47028,4878,104.78867,138.73219,2726882,38.95282,-91.939262,6.3963342,6.4118395,-.11693094,.00037083356,.015505537,-.13243647
"Kingdom City, MO",May 2004,5,2004,May 2004_68,331586.59,-116348.59,558.22772,5350,106.26181,140.68251,3173528.3,38.95282,-91.939262,6.395947,6.4114523,-.071179725,.00021571772,.015505537,-.086685263
"Kingdom City, MO",Jun 2004,6,2004,Jun 2004_68,331586.59,-116348.59,585.89465,3395,117.0934,155.02272,2329119.3,38.95282,-91.939262,6.4076715,6.4231768,-.034531374,.0035857288,.015505537,-.050036911
"Kingdom City, MO",Jul 2004,7,2004,Jul 2004_68,331586.59,-116348.59,592.77881,3560,120.67869,159.76936,2546673.5,38.95282,-91.939262,6.4024062,6.4179115,-.017584715,.0020305342,.015505537,-.033090252
"Kingdom City, MO",Aug 2004,8,2004,Aug 2004_68,331586.59,-116348.59,576.79822,2569,118.70277,157.1534,1758931.3,38.95282,-91.939262,6.4003692,6.4158745,-.042876638,.0014310004,.015505537,-.058382176
"Kingdom City, MO",Sep 2004,9,2004,Sep 2004_68,331586.59,-116348.59,633.24585,4704,116.41534,154.12502,3467766.8,38.95282,-91.939262,6.4003692,6.4158745,.050489508,.0014310004,.015505537,.03498397
"Kingdom City, MO",Oct 2004,10,2004,Oct 2004_68,331586.59,-116348.59,588.82642,4130,111.15715,147.16357,2703178.8,38.95282,-91.939262,6.4003692,6.4158745,-.022237698,.0014310004,.015505537,-.037743233
"Kingdom City, MO",Nov 2004,11,2004,Nov 2004_68,331586.59,-116348.59,599.14569,4493,108.02672,143.01912,2908037.8,38.95282,-91.939262,6.4003692,6.4158745,-.0048641353,.0014310004,.015505537,-.020369673
"Kingdom City, MO",Dec 2004,12,2004,Dec 2004_68,331586.59,-116348.59,577.11218,4619,102.39629,135.56487,2729558.3,38.95282,-91.939262,6.4003692,6.4158745,-.042332567,.0014310004,.015505537,-.057838105
"Kingdom City, MO",Jan 2005,1,2005,Jan 2005_68,331586.59,-116348.59,582.95288,6036,104.27485,133.52795,3669123,38.95282,-91.939262,6.4003692,6.4158745,-.03226272,.0014310004,.015505537,-.047768258
"Kingdom City, MO",Feb 2005,2,2005,Feb 2005_68,331586.59,-116348.59,578.74365,5080,107.32175,137.42963,3155278.5,38.95282,-91.939262,6.4003692,6.4158745,-.039509691,.0014310004,.015505537,-.055015229
"Kingdom City, MO",Mar 2005,3,2005,Mar 2005_68,331586.59,-116348.59,587.63318,5467,116.54784,149.24399,3744204.8,38.95282,-91.939262,6.3990893,6.4145947,-.022986351,.0018141659,.015505537,-.03849189
"Kingdom City, MO",Apr 2005,4,2005,Apr 2005_68,331586.59,-116348.59,535.02258,6844,123.84727,158.59119,4534908.5,38.95282,-91.939262,6.3980141,6.4135194,-.11570489,.0022577099,.015505537,-.13121043
"Kingdom City, MO",May 2005,5,2005,May 2005_68,331586.59,-116348.59,589.82184,5486,122.58707,156.97746,3966626.8,38.95282,-91.939262,6.3980932,6.4135985,-.018272795,.0022227315,.015505537,-.033778332
"Kingdom City, MO",Jun 2005,6,2005,Jun 2005_68,331586.59,-116348.59,561.08215,3811,123.10413,157.63957,2632316,38.95282,-91.939262,6.3864751,6.4019804,-.056607559,.00167165,.015505537,-.072113097
"Kingdom City, MO",Jul 2005,7,2005,Jul 2005_68,331586.59,-116348.59,618.67627,4493,113.6978,145.59442,3160472,38.95282,-91.939262,6.3906517,6.406157,.036930669,.00091719814,.015505537,.021425132
"Kingdom City, MO",Aug 2005,8,2005,Aug 2005_68,331586.59,-116348.59,577.84003,3363,112.53671,144.10759,2186898.8,38.95282,-91.939262,6.3925667,6.4080725,-.033269498,.00098408398,.015505537,-.048775036
"Kingdom City, MO",Sep 2005,9,2005,Sep 2005_68,331586.59,-116348.59,593.94666,4736,125.51266,160.72379,3530585,38.95282,-91.939262,6.3925667,6.4080725,-.0057774512,.00098408398,.015505537,-.02128299
"Kingdom City, MO",Oct 2005,10,2005,Oct 2005_68,331586.59,-116348.59,538.58154,5019,117.36922,150.29579,3172655,38.95282,-91.939262,6.3925667,6.4080725,-.10362777,.00098408398,.015505537,-.11913331
"Kingdom City, MO",Nov 2005,11,2005,Nov 2005_68,331586.59,-116348.59,577.62799,5872,112.68068,144.29195,3821939,38.95282,-91.939262,6.3925667,6.4080725,-.033636663,.00098408398,.015505537,-.0491422
"Kingdom City, MO",Dec 2005,12,2005,Dec 2005_68,331586.59,-116348.59,567.80731,4327,117.95876,151.05074,2898131.8,38.95282,-91.939262,6.3925667,6.4080725,-.050784681,.00098408398,.015505537,-.066290215
"Kingdom City, MO",Jan 2006,1,2006,Jan 2006_68,331586.59,-116348.59,608.02234,6447,115.06441,142.73988,4510432.5,38.95282,-91.939262,6.3925667,6.4080725,.017644791,.00098408398,.015505537,.0021392524
"Kingdom City, MO",Feb 2006,2,2006,Feb 2006_68,331586.59,-116348.59,622.5213,5375,110.18865,136.69141,3686969.8,38.95282,-91.939262,6.3925667,6.4080725,.041211035,.00098408398,.015505537,.025705498
"Kingdom City, MO",Mar 2006,3,2006,Mar 2006_68,331586.59,-116348.59,625.65338,5239,111.99837,138.9364,3671080,38.95282,-91.939262,6.3947182,6.4102235,.04407841,.00022303642,.015505537,.02857287
"Kingdom City, MO",Apr 2006,4,2006,Apr 2006_68,331586.59,-116348.59,599.60986,6914,114.18442,141.64824,4733746.5,38.95282,-91.939262,6.3941407,6.409646,.0021386347,.00015206505,.015505537,-.013366903
"Kingdom City, MO",May 2006,5,2006,May 2006_68,331586.59,-116348.59,638.77686,5710,105.88328,131.35049,3862003.5,38.95282,-91.939262,6.3936524,6.4091578,.065902933,.00039638332,.015505537,.050397396
"Kingdom City, MO",Jun 2006,6,2006,Jun 2006_68,331586.59,-116348.59,601.8031,2928,117.3874,145.62161,2068459.1,38.95282,-91.939262,6.3891668,6.4046721,.010763641,.0012831404,.015505537,-.0047418969
"Kingdom City, MO",Jul 2006,7,2006,Jul 2006_68,331586.59,-116348.59,631.42908,3549,112.23414,139.22888,2515101.8,38.95282,-91.939262,6.3903751,6.4058805,.057610508,.00094769173,.015505537,.042104971
"Kingdom City, MO",Aug 2006,8,2006,Aug 2006_68,331586.59,-116348.59,598.66193,3244,117.66563,145.96677,2285136.3,38.95282,-91.939262,6.3907495,6.4062548,.003947793,.00084749976,.015505537,-.011557745
"Kingdom City, MO",Sep 2006,9,2006,Sep 2006_68,331586.59,-116348.59,631.59442,6420,119.65224,148.4312,4851702.5,38.95282,-91.939262,6.3907495,6.4062548,.057498038,.00084749976,.015505537,.041992497
"Kingdom City, MO",Oct 2006,10,2006,Oct 2006_68,331586.59,-116348.59,599.17847,5301,107.7416,133.65579,3422137.3,38.95282,-91.939262,6.3907495,6.4062548,.0048099146,.00084749976,.015505537,-.010695623
"Kingdom City, MO",Nov 2006,11,2006,Nov 2006_68,331586.59,-116348.59,577.16632,4481,97.568626,121.036,2523400,38.95282,-91.939262,6.3907495,6.4062548,-.03261894,.00084749976,.015505537,-.048124481
"Kingdom City, MO",Dec 2006,12,2006,Dec 2006_68,331586.59,-116348.59,607.77716,4615,95.028786,117.88527,2665454.5,38.95282,-91.939262,6.3907495,6.4062548,.019058762,.00084749976,.015505537,.0035532247
"Kingdom City, MO",Jan 2007,1,2007,Jan 2007_68,331586.59,-116348.59,615.53168,3642,92.245293,111.2858,2067924,38.95282,-91.939262,6.3907495,6.4062548,.03173691,.00084749976,.015505537,.016231371
"Kingdom City, MO",Feb 2007,2,2007,Feb 2007_68,331586.59,-116348.59,625.73669,3351,94.521553,114.03192,1981969.3,38.95282,-91.939262,6.3907495,6.4062548,.048180163,.00084749976,.015505537,.032674622
"Kingdom City, MO",Mar 2007,3,2007,Mar 2007_68,331586.59,-116348.59,620.12415,7371,104.20061,125.70885,4762942.5,38.95282,-91.939262,6.3933644,6.4088702,.03655516,.0016981034,.015505537,.021049622
"Kingdom City, MO",Apr 2007,4,2007,Apr 2007_68,331586.59,-116348.59,596.47534,6779,108.23256,130.57304,4376390.5,38.95282,-91.939262,6.3921232,6.407629,-.0010854334,.0011589824,.015505537,-.016590971
"Kingdom City, MO",May 2007,5,2007,May 2007_68,331586.59,-116348.59,606.07635,5366,112.26458,135.43732,3651075,38.95282,-91.939262,6.3924918,6.4079976,.014513927,.0013053217,.015505537,-.00099161139
"Kingdom City, MO",Jun 2007,6,2007,Jun 2007_68,331586.59,-116348.59,610.46765,5899,107.49639,129.68492,3871105,38.95282,-91.939262,6.4033833,6.4188886,.01084194,.0020490908,.015505537,-.0046635983
"Kingdom City, MO",Jul 2007,7,2007,Jul 2007_68,331586.59,-116348.59,626.46204,2897,114.72148,138.40135,2082034.9,38.95282,-91.939262,6.4049897,6.4204955,.035098437,.0025153782,.015505537,.019592898
"Kingdom City, MO",Aug 2007,8,2007,Aug 2007_68,331586.59,-116348.59,585.51428,3604,113.44193,136.85768,2393844,38.95282,-91.939262,6.4022794,6.4177852,-.029789163,.0017317774,.015505537,-.045294702
"Kingdom City, MO",Sep 2007,9,2007,Sep 2007_68,331586.59,-116348.59,630.81641,7597,111.54861,134.57355,5345757.5,38.95282,-91.939262,6.4022794,6.4177852,.044735238,.0017317774,.015505537,.029229702
"Kingdom City, MO",Oct 2007,10,2007,Oct 2007_68,331586.59,-116348.59,556.76477,4459,104.46949,126.03323,2593574.5,38.95282,-91.939262,6.4022794,6.4177852,-.080136493,.0017317774,.015505537,-.09564203
"Kingdom City, MO",Nov 2007,11,2007,Nov 2007_68,331586.59,-116348.59,589.1062,4572,98.431816,118.7493,2651156.3,38.95282,-91.939262,6.4022794,6.4177852,-.023673249,.0017317774,.015505537,-.039178789
"Kingdom City, MO",Dec 2007,12,2007,Dec 2007_68,331586.59,-116348.59,582.56006,2985,99.634552,120.2003,1732586.9,38.95282,-91.939262,6.4022794,6.4177852,-.034847453,.0017317774,.015505537,-.050352991
"Kingdom City, MO",Jan 2008,1,2008,Jan 2008_68,331586.59,-116348.59,579.66614,4454,95.127014,110.49654,2456020.5,38.95282,-91.939262,6.4022794,6.4177852,-.039827064,.0017317774,.015505537,-.055332601
"Kingdom City, MO",Feb 2008,2,2008,Feb 2008_68,331586.59,-116348.59,634.40979,5454,97.531647,113.28968,3374664.3,38.95282,-91.939262,6.4022794,6.4177852,.050415322,.0017317774,.015505537,.034909785
"Kingdom City, MO",Mar 2008,3,2008,Mar 2008_68,331586.59,-116348.59,643.92554,5517,96.569618,112.17222,3430671.8,38.95282,-91.939262,6.4033427,6.418848,.064240694,.0016844276,.015505537,.048735153
"Kingdom City, MO",Apr 2008,4,2008,Apr 2008_68,331586.59,-116348.59,590.34955,4935,98.295868,114.17738,2863727.5,38.95282,-91.939262,6.4025259,6.4180312,-.021810835,.0017032776,.015505537,-.037316374
"Kingdom City, MO",May 2008,5,2008,May 2008_68,331586.59,-116348.59,610.14154,6044,103.48606,120.20614,3816251,38.95282,-91.939262,6.4018502,6.4173555,.011840845,.0018047177,.015505537,-.0036646933
"Kingdom City, MO",Jun 2008,6,2008,Jun 2008_68,331586.59,-116348.59,594.21027,3726,104.91673,121.86796,2322885.3,38.95282,-91.939262,6.3933282,6.408834,-.0060950457,.00077463634,.015505537,-.021600584
"Kingdom City, MO",Jul 2008,7,2008,Jul 2008_68,331586.59,-116348.59,613.68726,2637,102.61126,119.19,1660551.1,38.95282,-91.939262,6.391994,6.4074998,.027491339,.0011561939,.015505537,.011985801
"Kingdom City, MO",Aug 2008,8,2008,Aug 2008_68,331586.59,-116348.59,593.52057,3531,103.60293,120.34189,2171228.5,38.95282,-91.939262,6.3968506,6.4123559,-.01077867,.00039296638,.015505537,-.026284209
"Kingdom City, MO",Sep 2008,9,2008,Sep 2008_68,331586.59,-116348.59,636.81458,4435,104.25317,121.09719,2944393.8,38.95282,-91.939262,6.3968506,6.4123559,.059628244,.00039296638,.015505537,.044122707
"Kingdom City, MO",Oct 2008,10,2008,Oct 2008_68,331586.59,-116348.59,583.8432,3286,92.725838,107.70741,1778953.4,38.95282,-91.939262,6.3968506,6.4123559,-.027218109,.00039296638,.015505537,-.042723645
"Kingdom City, MO",Nov 2008,11,2008,Nov 2008_68,331586.59,-116348.59,609.07556,5833,91.852776,106.69328,3263288.5,38.95282,-91.939262,6.3968506,6.4123559,.01509213,.00039296638,.015505537,-.00041340827
"Kingdom City, MO",Dec 2008,12,2008,Dec 2008_68,331586.59,-116348.59,617.42352,2897,82.255287,95.545143,1471280.5,38.95282,-91.939262,6.3968506,6.4123559,.028704876,.00039296638,.015505537,.013199339
"Kingdom City, MO",Jan 2009,1,2009,Jan 2009_68,331586.59,-116348.59,640.30237,6082,87.869659,102.43105,3421925,38.95282,-91.939262,6.3968506,6.4123559,.06509041,.00039296638,.015505537,.049584877
"Kingdom City, MO",Feb 2009,2,2009,Feb 2009_68,331586.59,-116348.59,622.92871,4248,89.68605,104.54845,2373273.3,38.95282,-91.939262,6.3968506,6.4123559,.037581678,.00039296638,.015505537,.022076139
"Kingdom City, MO",Mar 2009,3,2009,Mar 2009_68,331586.59,-116348.59,634.85541,5113,89.835548,104.72272,2916076.3,38.95282,-91.939262,6.3974962,6.413002,.055900943,.00056881423,.015505537,.040395405
"Kingdom City, MO",Apr 2009,4,2009,Apr 2009_68,331586.59,-116348.59,588.50562,3727,97.463043,113.6142,2137715.8,38.95282,-91.939262,6.3978291,6.4133348,-.020242736,.00071314798,.015505537,-.035748273
"Kingdom City, MO",May 2009,5,2009,May 2009_68,331586.59,-116348.59,608.70599,5725,99.635414,116.14657,3472136.5,38.95282,-91.939262,6.3973465,6.4128518,.013989057,.00051180355,.015505537,-.0015164808
"Kingdom City, MO",Jun 2009,6,2009,Jun 2009_68,331586.59,-116348.59,629.31104,4479,97.503578,113.66146,2748317.8,38.95282,-91.939262,6.389061,6.4045668,.055564184,.0023292399,.015505537,.040058646
"Kingdom City, MO",Jul 2009,7,2009,Jul 2009_68,331586.59,-116348.59,643.59241,3332,97.99688,114.2365,2101494,38.95282,-91.939262,6.3955412,6.4110465,.071524829,.00060127967,.015505537,.056019295
"Kingdom City, MO",Aug 2009,8,2009,Aug 2009_68,331586.59,-116348.59,614.05713,3261,95.045547,110.7961,1903230.4,38.95282,-91.939262,6.3951869,6.4106922,.024900923,.00066940504,.015505537,.0093953852
"Kingdom City, MO",Sep 2009,9,2009,Sep 2009_68,331586.59,-116348.59,665.05798,5112,93.525787,109.02448,3179667.5,38.95282,-91.939262,6.3951869,6.4106922,.10468722,.00066940504,.015505537,.089181684
"Kingdom City, MO",Oct 2009,10,2009,Oct 2009_68,331586.59,-116348.59,591.36841,5223,89.383652,104.19593,2760808.3,38.95282,-91.939262,6.3951869,6.4106922,-.012747755,.00066940504,.015505537,-.028253293
"Kingdom City, MO",Nov 2009,11,2009,Nov 2009_68,331586.59,-116348.59,626.20825,2264,82.230751,95.857681,1165814.6,38.95282,-91.939262,6.3951869,6.4106922,.044496071,.00066940504,.015505537,.028990531
"Kingdom City, MO",Dec 2009,12,2009,Dec 2009_68,331586.59,-116348.59,616.76746,3646,87.387596,101.86909,1965114.5,38.95282,-91.939262,6.3951869,6.4106922,.029304991,.00066940504,.015505537,.013799453
"Kingdom City, MO",Jan 2010,1,2010,Jan 2010_68,331586.59,-116348.59,640.34357,5175,92.743317,106.36762,3073307.5,38.95282,-91.939262,6.3951869,6.4106922,.066817768,.00066940504,.015505537,.051312231
"Kingdom City, MO",Feb 2010,2,2010,Feb 2010_68,331586.59,-116348.59,624.71869,4103,94.709175,108.62228,2427605.3,38.95282,-91.939262,6.3951869,6.4106922,.042114746,.00066940504,.015505537,.026609207
"Kingdom City, MO",Mar 2010,3,2010,Mar 2010_68,331586.59,-116348.59,632.40027,6122,100.1759,114.89208,3878364.5,38.95282,-91.939262,6.3934479,6.4089537,.0560744,.00034910228,.015505537,.040568858
"Kingdom City, MO",Apr 2010,4,2010,Apr 2010_68,331586.59,-116348.59,612.08398,6177,111.60596,128.00125,4219646,38.95282,-91.939262,6.3932199,6.4087253,.023649899,.00046266976,.015505537,.008144361
"Kingdom City, MO",May 2010,5,2010,May 2010_68,331586.59,-116348.59,583.42163,5131,113.08517,129.69777,3385245.5,38.95282,-91.939262,6.3930297,6.408535,-.024119234,.00056105072,.015505537,-.039624773
"Kingdom City, MO",Jun 2010,6,2010,Jun 2010_68,331586.59,-116348.59,633.9198,2921,109.57494,125.67188,2028977,38.95282,-91.939262,6.3923473,6.4078526,.059575163,.00055569498,.015505537,.044069625
"Kingdom City, MO",Jul 2010,7,2010,Jul 2010_68,331586.59,-116348.59,637.63885,3490,114.49031,131.30933,2547821,38.95282,-91.939262,6.3966665,6.4121723,.061105501,.001312991,.015505537,.045599964
"Kingdom City, MO",Aug 2010,8,2010,Aug 2010_68,331586.59,-116348.59,580.90753,1704,115.66103,132.65202,1144889.8,38.95282,-91.939262,6.3939219,6.4094276,-.02933049,.00066769985,.015505537,-.044836029
"Kingdom City, MO",Sep 2010,9,2010,Sep 2010_68,331586.59,-116348.59,661.94958,4166,110.66273,126.91946,3051726,38.95282,-91.939262,6.3939219,6.4094276,.1012671,.00066769985,.015505537,.085761562
